Raman Shift,Rover_Sol_001,Rover_Sol_002,Rover_Sol_003,Rover_Sol_004,Rover_Sol_005,Rover_Sol_006,Rover_Sol_007,Rover_Sol_008,Rover_Sol_009,Rover_Sol_010
2762.5,1797.64,3072.92,617.97,3280.05,1523.92,1953.85,699.46,1833.76,1263.62,872.53
2765.0,1359.2,2950.42,623.06,3289.0,1521.22,1606.03,396.16,1468.55,1095.89,509.35
2767.5,1569.51,2706.75,835.51,2943.06,1779.19,1222.48,1252.59,1170.0,851.35,811.31
2770.0,1176.4,2688.62,753.56,3277.36,1567.62,1227.31,1413.15,1578.24,901.66,850.82
2772.5,1599.89,3090.32,472.47,3058.25,1466.69,1922.87,419.64,1389.95,703.73,932.94
2775.0,1469.26,3315.25,823.72,2176.67,1618.47,1261.41,1199.75,1387.67,951.09,1103.26
2777.5,1248.81,2937.13,478.55,2944.16,1640.08,1778.51,1458.01,1286.48,921.72,876.87
2780.0,1400.56,2992.09,619.76,3444.37,1332.33,1692.65,1282.9,1826.35,772.71,704.93
2782.5,1416.49,3145.4,976.6,2538.2,1613.24,1775.62,918.32,1573.7,1146.65,562.38
2785.0,1391.98,2630.47,1050.48,3112.96,1744.54,1806.0,728.94,1869.13,1236.09,957.12
2787.5,1992.5,3179.21,579.17,3582.81,1682.01,1367.92,1099.09,1982.54,1005.05,712.64
2790.0,1443.93,3194.45,717.14,2810.83,1940.77,1355.72,1159.9,1654.02,956.23,986.32
2792.5,1401.96,3766.84,775.32,3049.41,1796.21,1884.64,1105.73,1292.45,1088.4,1070.28
2795.0,858.16,2781.75,1045.53,2615.05,1823.87,1465.62,1006.84,1873.37,1008.26,607.74
2797.5,1212.41,2743.86,693.14,3558.27,2020.37,804.03,681.96,1658.41,820.14,938.4
2800.0,1398.58,3133.8,696.08,2991.99,1720.5,1866.61,1225.55,2461.01,897.04,1055.12
2802.5,1275.13,3138.91,1010.82,3023.94,1632.41,1341.15,1243.57,1601.3,960.93,1012.51
2805.0,1883.3,2684.85,712.83,3438.64,1750.07,1811.64,1146.81,1747.33,1058.29,522.59
2807.5,1429.68,2716.51,883.5,3202.67,1524.91,2101.68,1115.06,1595.17,1016.48,718.64
2810.0,1857.42,3013.66,542.71,2691.99,1621.7,1672.72,1681.34,1449.66,1052.8,651.95
2812.5,1497.77,2554.58,745.79,2755.17,1510.45,1979.41,851.11,1390.38,745.21,936.29
2815.0,1491.34,2679.21,515.32,3115.32,1662.8,1717.29,1539.14,1598.48,1134.84,919.4
2817.5,1455.07,2830.91,609.52,2740.03,1508.61,2165.99,812.85,1684.24,1017.93,430.14
2820.0,1483.03,3115.32,903.94,2242.96,1502.97,1339.24,1478.22,1922.42,1471.4,807.88
2822.5,1987.62,2580.15,766.45,2902.34,1663.52,1669.33,1523.74,1605.84,949.81,981.71
2825.0,801.96,2163.49,725.14,2426.47,1582.49,1883.05,973.83,1316.94,1076.84,879.42
2827.5,896.16,2127.14,658.93,3421.28,1320.29,1614.18,1679.25,1368.61,1522.73,879.6
2830.0,1325.36,2329.82,741.33,2941.07,1389.07,2034.46,1249.99,995.55,1055.58,799.57
2832.5,1489.96,2300.02,822.75,2577.01,1433.98,1540.47,765.05,2115.7,1010.19,690.79
2835.0,1689.2,2666.47,928.99,2631.81,1472.51,2322.71,947.16,1290.08,848.29,855.23
2837.5,1626.2,2316.02,369.63,2232.21,1662.27,2340.1,1491.32,1856.68,1296.87,866.56
2840.0,1375.08,2462.53,648.35,2476.62,1633.71,1766.19,1416.33,1598.12,821.99,955.65
2842.5,1788.11,2426.74,802.55,3152.18,1757.72,1851.58,702.43,1608.94,1107.18,968.89
2845.0,1792.14,2523.28,762.99,3535.13,1712.38,2052.09,1034.46,1451.56,952.04,873.22
2847.5,1544.32,3087.05,841.37,3033.66,1759.74,1309.89,1158.74,1200.7,1009.41,1032.49
2850.0,1773.82,2858.5,820.76,2756.02,1693.07,1271.8,902.9,1133.53,799.89,801.59
2852.5,1571.86,2634.72,732.41,2634.73,1636.61,2074.97,1937.04,2145.95,1305.21,633.76
2855.0,1327.57,2466.03,698.43,2454.57,1769.81,1768.98,1171.55,1540.89,1036.68,936.58
2857.5,1698.29,2462.38,742.57,3427.42,1748.26,1613.53,1065.63,1920.92,897.13,881.84
2860.0,1526.54,2698.37,959.39,2690.88,1676.21,1688.64,1518.08,2018.95,1372.48,940.61
2862.5,1495.2,2769.38,668.14,3438.22,1818.57,940.73,957.49,1345.89,1110.68,663.82
2865.0,1928.29,2268.86,772.66,3206.31,1306.57,1627.42,1453.22,1659.53,1327.02,1145.16
2867.5,776.29,2564.62,811.82,2196.59,1632.75,1452.6,488.99,1518.17,1506.15,975.57
2870.0,1080.59,1875.65,1027.04,2564.16,1667.55,1975.5,927.53,1067.77,1557.15,818.87
2872.5,1149.1,2596.09,741.15,2592.51,1933.84,2000.42,1470.19,1432.96,1232.34,717.43
2875.0,1391.89,2763.08,941.72,2827.82,2069.19,1870.63,1658.8,1723.58,1935.74,1034.74
2877.5,1424.57,2409.42,993.85,2895.87,1728.9,1814.92,814.19,1316.59,2031.48,692.42
2880.0,1057.3,3081.83,810.77,3973.42,2284.69,1224.55,772.83,1382.56,2282.95,1222.73
2882.5,1211.47,2186.93,820.18,2758.95,2087.88,1877.66,1299.13,1440.02,2676.29,771.95
2885.0,1248.75,2533.1,857.76,3324.48,2326.47,1890.66,870.57,2297.85,2832.85,1142.57
2887.5,2224.37,2437.3,962.85,3626.45,2755.77,2083.91,999.59,818.27,3650.54,849.43
2890.0,2032.51,2403.22,1286.36,3640.48,3111.22,2357.5,1414.74,1695.15,3949.71,1140.82
2892.5,1382.98,2385.63,1424.57,3933.96,3375.78,1168.03,907.2,1412.54,4796.28,802.88
2895.0,1397.89,2445.02,1775.83,3859.52,4227.77,1576.27,405.79,1267.87,5607.35,971.33
2897.5,1167.85,2674.21,2067.21,4579.13,4844.76,1466.65,671.12,1404.6,6575.1,1184.21
2900.0,945.66,2834.4,2782.37,5098.3,5592.23,1753.29,1200.02,1759.85,7106.32,1313.57
2902.5,1472.66,2370.3,4174.41,5464.01,6137.87,1704.48,638.85,1781.92,8426.71,1627.93
2905.0,1214.61,2624.6,4959.01,5999.43,7013.99,1628.07,1422.24,1580.53,9285.83,1753.59
2907.5,1483.6,2115.71,6241.08,6751.43,7867.57,2023.07,1414.97,1921.32,10000.66,2387.81
2910.0,1039.18,2582.58,8152.94,7084.41,8978.01,1358.93,3146.69,1988.02,10825.4,3315.06
2912.5,1286.2,2070.18,9670.59,7286.0,9150.85,1378.66,4307.84,1818.91,11670.85,3965.45
2915.0,1554.49,2662.94,11438.08,7344.7,10201.59,1384.83,4509.0,1308.36,12812.57,5322.81
2917.5,1619.18,3016.21,12948.74,7956.93,11025.79,1593.11,6737.83,1699.39,13375.2,6499.2
2920.0,1635.0,2240.8,14307.04,8454.18,11424.65,1322.78,8350.96,1701.81,14340.6,7917.95
2922.5,1125.18,1551.16,15353.23,8913.4,11951.72,1692.28,10737.14,1209.18,14485.75,9174.96
2925.0,1764.98,2075.99,15724.23,8900.81,12203.91,1656.65,13466.19,927.01,14765.34,10096.51
2927.5,1279.56,2645.14,15963.48,8886.37,12173.65,1463.56,14118.11,757.57,15113.77,10890.28
2930.0,1701.35,2410.56,15536.6,8841.58,12139.06,1983.07,14897.11,1543.27,14919.92,11222.58
2932.5,1513.06,2298.49,14816.42,8629.19,11900.9,1692.45,14483.38,1629.51,14836.56,10973.09
2935.0,1112.59,2534.27,13201.6,8930.81,11290.06,2043.87,14202.77,1074.98,14634.98,10576.25
2937.5,1424.83,2350.36,11230.45,8279.69,10634.66,1651.9,10912.38,1911.39,13950.97,9465.14
2940.0,1625.83,2577.58,9863.59,8101.72,9943.97,1706.17,9854.37,1576.7,13286.68,8095.24
2942.5,1699.34,2467.63,8597.72,7900.53,9158.84,1538.83,7856.44,2026.49,12524.78,6580.45
2945.0,1478.61,2652.13,6715.45,7142.91,8055.85,1713.32,5682.64,1659.87,11324.97,5258.91
2947.5,1970.81,2259.65,5050.81,7212.77,7520.24,1938.9,4627.23,1121.46,10774.36,4522.85
2950.0,1817.56,2426.03,4090.83,6821.67,6549.94,1588.83,3544.7,1694.06,9781.23,3070.83
2952.5,1446.93,2017.5,2942.64,5889.37,6009.01,1880.15,1771.42,1774.16,8954.43,2479.0
2955.0,1743.48,1909.14,2128.47,5422.43,5183.15,1465.24,2507.55,1317.96,7964.8,1951.99
2957.5,2091.99,2651.65,1758.3,5257.3,4616.17,1957.12,928.17,983.03,6921.08,1453.11
2960.0,2100.6,2152.38,1457.52,4399.48,3727.89,1539.77,1736.6,1562.3,6294.66,1086.29
2962.5,1164.65,2332.9,904.48,3964.21,3336.14,1987.85,1239.97,1149.83,5280.21,960.09
2965.0,1253.98,2098.38,856.16,4237.16,2804.3,1741.76,963.99,1946.45,4671.49,903.17
2967.5,1963.2,1854.42,936.43,3809.25,2553.44,2198.71,980.65,1373.82,3946.28,824.85
2970.0,1216.82,2038.05,812.09,3435.09,2577.2,1364.02,1109.47,2174.21,3536.74,1117.71
2972.5,1139.95,2492.28,902.69,3300.49,2406.78,1264.31,1194.55,730.96,2918.06,893.47
2975.0,1386.43,2192.83,634.35,2155.82,1864.7,1533.83,787.14,1579.05,2880.44,806.06
2977.5,1653.5,1440.38,923.9,3073.48,1848.66,1294.71,1034.96,4669.44,2615.67,902.65
2980.0,1500.73,1918.14,624.67,12013.88,1818.92,1296.2,841.92,1195.75,2141.83,990.05
2982.5,1340.46,2559.87,1061.1,2719.51,1854.37,1923.18,682.27,1470.67,2041.92,830.56
2985.0,1334.28,1896.16,539.24,2430.97,1468.17,1728.62,826.37,1379.83,1321.13,1027.0
2987.5,1323.85,1366.37,635.84,2253.4,1461.62,1581.0,707.04,1275.14,1206.13,685.32
2990.0,1275.51,2562.8,870.34,2094.98,1748.07,1610.86,970.93,1624.07,1296.64,1070.18
2992.5,2204.98,2156.13,1064.16,2262.35,1378.43,1546.08,1279.12,1046.95,1281.41,884.85
2995.0,1622.85,1899.36,855.26,2008.96,1590.16,2249.07,1167.33,1491.94,1179.24,879.15
2997.5,1796.74,1790.12,894.16,2366.6,1674.41,1504.7,1836.56,1727.79,878.79,778.08
3000.0,1393.31,2254.75,810.02,1547.69,1708.79,1322.36,327.84,1454.15,1343.12,694.35
3002.5,1483.14,1713.24,648.51,1870.26,1625.91,1984.92,1295.05,1160.25,1498.43,625.74
3005.0,1328.91,2255.37,732.19,2696.76,1592.68,1669.77,1128.74,1922.6,1327.34,768.46
3007.5,760.29,2046.94,620.68,1815.76,1769.86,2374.92,1421.28,1810.72,1281.62,981.47
3010.0,1135.25,1939.49,610.79,1930.56,1688.45,1574.61,1386.15,1146.79,1121.58,738.12
3012.5,1008.93,1896.97,872.0,1711.03,1552.68,2004.14,1068.89,1052.54,926.84,646.16
3015.0,880.69,1782.22,635.87,2097.74,1653.61,2078.83,1191.33,1181.55,1086.43,747.25
3017.5,1191.24,2171.36,860.2,1740.2,1704.97,1578.85,861.34,1743.88,1445.75,830.21
3020.0,1932.45,1536.88,609.1,1910.69,1901.16,1510.54,1351.72,1643.33,1008.27,836.86
3022.5,1530.92,1279.89,857.55,2238.8,1765.68,1975.09,453.36,1836.99,989.59,871.41
3025.0,1923.89,2001.41,736.22,1727.56,1829.23,1924.0,1411.88,1418.87,1267.08,1054.68
3027.5,1666.26,1997.47,1030.77,2203.38,1563.08,1304.7,1123.99,1194.95,1279.1,1089.23
3030.0,1776.2,1938.78,863.22,2206.69,1576.62,1393.75,957.34,1887.22,920.4,1208.71
3032.5,1282.41,1905.86,1005.21,2274.9,1619.78,954.85,1049.8,1335.51,1025.05,637.75
3035.0,1701.78,1658.69,696.7,1970.28,1634.11,1934.04,1076.91,1613.77,982.89,759.25
3037.5,1762.72,2011.92,823.14,2971.35,1508.53,1667.18,1602.91,962.96,1085.0,1004.36
3040.0,1380.0,1730.72,662.68,2253.33,1842.15,1699.22,2301.92,1331.29,1269.28,823.41
3042.5,1714.57,1577.62,751.21,2009.24,1787.07,1222.43,1576.3,1924.38,931.04,1030.81
3045.0,1717.3,1626.26,775.19,1612.09,1614.01,1408.69,933.08,1277.63,1268.04,928.38
3047.5,1390.29,2380.26,703.71,1858.78,1753.53,1603.31,1364.79,1852.55,1093.18,1144.8
3050.0,1222.67,1144.12,628.22,2347.7,1693.16,1543.51,1381.16,673.12,1488.96,1060.81
3052.5,1205.42,1866.39,597.97,2433.52,1766.77,1791.24,805.27,1338.4,1133.04,1064.15
3055.0,1579.5,1145.93,454.74,2352.21,1465.67,1937.6,684.88,1484.62,1059.83,832.77
3057.5,1650.93,1651.41,654.35,2120.84,1641.96,2465.21,1117.46,2203.27,1179.78,882.71
3060.0,1322.81,1537.1,916.09,1451.39,1655.69,1750.91,1432.27,1111.6,1018.45,4846.17
3062.5,1564.23,989.43,571.19,2012.36,1756.33,2106.49,560.26,1802.55,760.09,661.94
3065.0,1724.82,1790.52,607.41,1444.73,1574.05,1499.74,882.26,1947.98,1036.9,1131.07
3067.5,1739.6,1531.52,1098.04,1359.27,1301.14,1236.71,1349.48,1281.43,1034.74,1017.2
3070.0,2014.68,962.05,721.89,1915.37,13343.35,1650.77,1158.65,1412.62,798.08,846.02
3072.5,1934.7,1915.41,870.94,2002.55,1659.8,1262.66,1655.09,1606.52,1068.59,1106.12
3075.0,1266.16,2102.83,921.27,2121.11,1678.99,1767.23,635.87,998.24,715.03,802.02
3077.5,2055.72,2113.74,924.88,1984.1,1916.9,1519.77,1993.97,1383.94,1021.09,612.37
3080.0,1405.9,1736.97,586.37,1990.5,1756.73,1154.03,591.53,2034.05,1126.77,1060.71
3082.5,1869.64,1627.81,787.2,1492.82,1684.3,2307.67,415.04,1752.03,1101.37,701.36
3085.0,1583.43,2040.17,572.45,1774.3,1668.55,1598.39,1126.34,1497.79,1011.78,872.25
3087.5,1443.15,2149.33,1203.57,1313.97,1835.76,1255.69,739.07,1599.66,1070.25,935.96
3090.0,1033.94,1963.4,577.03,1148.31,1588.78,2048.7,1134.94,1775.81,946.82,964.64
3092.5,1515.4,1278.63,662.39,2036.36,1655.5,1541.46,1122.99,1848.3,1088.66,1037.97
3095.0,1108.46,1645.95,664.0,1546.59,1517.57,2110.51,1079.63,1350.42,1097.7,996.31
3097.5,1851.55,1717.63,593.72,2071.22,1885.46,1541.8,847.07,2135.57,928.13,991.89
3100.0,2013.76,976.31,1036.28,2144.07,1736.2,1602.85,1307.63,2054.29,1136.23,781.33
3102.5,1334.82,1715.37,1202.76,1578.6,1576.17,1880.44,1037.78,1815.17,1135.77,952.57
3105.0,1658.43,2299.15,753.57,1968.31,1663.86,1958.95,1550.98,1245.5,1060.46,669.74
3107.5,1357.4,1759.57,622.99,1557.89,1756.09,2014.61,1088.52,1179.64,1520.67,1153.04
3110.0,1386.65,2026.43,481.27,1169.28,1645.75,1747.45,806.31,1440.5,1066.29,686.86
3112.5,1799.61,1599.06,790.96,1806.29,1605.15,1941.53,546.18,1586.46,1042.33,853.55
3115.0,1561.54,1509.93,780.23,1609.91,1588.54,2010.23,1093.5,900.85,1017.55,700.95
3117.5,2084.73,1653.23,728.75,1616.84,1734.78,1840.89,698.46,1750.54,920.77,794.06
3120.0,1432.76,1256.72,864.63,2399.26,1633.72,1734.6,670.0,2048.6,1215.72,911.56
3122.5,1868.81,1203.29,892.08,1257.95,1620.63,1328.62,1347.82,1782.51,972.64,826.68
3125.0,1604.62,1927.36,881.38,1875.8,1492.46,1968.17,517.07,1313.26,994.31,1090.47
3127.5,1810.58,1957.17,782.69,1425.17,1700.22,1795.1,1668.26,1269.51,1000.24,946.53
3130.0,1446.21,1179.8,661.3,2041.37,1663.26,1653.65,1217.18,1680.67,921.54,838.42
3132.5,1563.8,1815.6,936.02,1840.59,1643.64,2182.9,1144.43,1511.31,786.11,890.71
3135.0,1545.22,1466.19,835.14,1864.49,1720.7,1338.68,787.69,1735.68,1015.57,1104.17
3137.5,1334.32,1601.27,971.52,1431.6,1801.98,2299.16,1437.28,1795.85,1253.58,1055.71
3140.0,1775.24,1636.3,956.75,1487.67,1796.11,1779.58,1161.2,1980.39,1134.1,733.87
3142.5,1772.55,1806.68,614.06,2035.96,1775.25,1886.64,915.46,1146.68,1376.96,806.43
3145.0,1756.68,1504.53,612.61,2308.18,1660.09,1664.98,1235.66,1655.19,1233.81,988.75
3147.5,2034.63,1934.45,718.4,1886.6,1613.26,1268.57,557.31,1436.33,1194.14,970.1
3150.0,2009.68,1570.67,672.22,1436.73,1544.4,1746.62,575.1,1536.34,1436.13,749.61
3152.5,1474.52,1669.73,953.78,1836.92,1611.28,1895.72,761.57,1898.27,1085.13,1033.31
3155.0,1695.06,1189.54,891.59,2514.27,1701.86,2003.31,1292.34,1939.71,1114.24,775.63
3157.5,1403.04,2163.96,1008.12,1756.61,1584.87,1731.15,1165.76,2099.91,1101.66,1121.53
3160.0,1593.9,1608.32,899.58,2197.04,1714.89,1109.05,1545.95,1735.59,1378.57,1000.11
3162.5,1411.63,1684.35,870.92,1479.48,1560.5,1313.29,836.45,1535.3,1105.45,739.07
3165.0,2064.57,922.17,1025.18,1705.06,1459.65,2436.76,1376.22,1482.35,990.51,834.41
3167.5,1696.26,1175.66,912.41,1918.82,1823.49,1455.43,1128.55,927.06,1210.71,832.13
3170.0,1526.15,1846.08,850.58,1845.25,1635.11,2243.4,830.15,2081.12,961.99,943.77
3172.5,1941.66,1532.09,1070.2,1465.62,1582.98,1506.78,1309.93,1458.4,1202.39,886.96
3175.0,954.09,809.66,858.86,1450.41,1546.33,1742.49,1147.82,1769.6,1181.8,739.22
3177.5,1000.86,1771.77,794.26,2033.86,1769.19,1995.71,945.39,1835.18,1075.31,700.53
3180.0,1827.17,1251.73,711.97,2098.89,1909.39,1545.14,1188.12,1113.91,1210.11,1006.86
3182.5,1611.92,1888.09,951.54,2202.14,1650.17,2299.63,1126.93,1235.35,846.0,965.95
3185.0,1668.53,1395.32,1034.89,2296.07,1678.54,1826.86,1118.89,2162.77,1139.88,937.97
3187.5,1206.07,1488.34,835.59,1752.41,1867.79,1948.08,1026.18,1692.0,1029.39,964.43
3190.0,1589.71,1804.3,1046.86,1606.62,1447.04,1721.47,705.0,1365.88,1620.66,824.86
3192.5,2185.93,1123.05,538.76,2146.31,2000.63,2011.75,1203.31,1536.94,1140.59,951.7
3195.0,1840.26,1089.5,836.3,1938.17,2071.38,2300.08,887.49,1992.5,1007.64,1322.75
3197.5,1648.77,1347.53,839.18,1386.2,1318.74,1766.84,809.67,1936.15,869.41,1108.53
3200.0,1470.72,1679.95,733.09,1368.94,1701.37,2349.08,1091.54,1036.28,1346.77,878.72
